全唐詩作者字符數排名 (不包含標題)
==================================================
生成時間: 2025-08-20 22:11:28
注意: 只統計詩歌內容字符，不包含標題

📊 作者排名 (按字符數降序)
----------------------------------------
   1. 白居易: 211,259 字符 (2,600 首詩, 平均 81.3 字符/首)
   2. 杜甫: 119,581 字符 (1,137 首詩, 平均 105.2 字符/首)
   3. 李白: 84,580 字符 (853 首詩, 平均 99.2 字符/首)
1128. 賈躭: 90 字符 (1 首詩, 平均 90.0 字符/首)
1129. 盧頻: 90 字符 (3 首詩, 平均 30.0 字符/首)
1130. 王感化: 90 字符 (3 首詩, 平均 30.0 字符/首)
1131. 陳寡言: 90 字符 (2 首詩, 平均 45.0 字符/首)
1132. 薛昭緯: 89 字符 (2 首詩, 平均 44.5 字符/首)
1133. 張良璞: 88 字符 (1 首詩, 平均 88.0 字符/首)
1134. 沈顏: 88 字符 (2 首詩, 平均 44.0 字符/首)
1135. 戴休珽: 88 字符 (1 首詩, 平均 88.0 字符/首)
1136. 長孫佐轉妻: 88 字符 (1 首詩, 平均 88.0 字符/首)
1137. 李公佐僕: 88 字符 (2 首詩, 平均 44.0 字符/首)
1138. 虞有賢: 87 字符 (1 首詩, 平均 87.0 字符/首)
1139. 魚又玄: 87 字符 (1 首詩, 平均 87.0 字符/首)
1140. 歐陽瑾: 86 字符 (2 首詩, 平均 43.0 字符/首)
1141. 梁獻: 86 字符 (2 首詩, 平均 43.0 字符/首)
1142. 顧朝陽: 86 字符 (2 首詩, 平均 43.0 字符/首)
1143. 張修之: 86 字符 (2 首詩, 平均 43.0 字符/首)
1144. 張烜: 86 字符 (2 首詩, 平均 43.0 字符/首)
1145. 王訓: 86 字符 (2 首詩, 平均 43.0 字符/首)
1146. 許天正: 86 字符 (1 首詩, 平均 86.0 字符/首)
1147. 權徹: 86 字符 (1 首詩, 平均 86.0 字符/首)
1148. 趙惠宗: 86 字符 (1 首詩, 平均 86.0 字符/首)
1149. 劉郇伯: 85 字符 (2 首詩, 平均 42.5 字符/首)
1150. 長孫無忌: 84 字符 (3 首詩, 平均 28.0 字符/首)
1151. 豆盧複: 84 字符 (2 首詩, 平均 42.0 字符/首)
1152. 李濤1: 84 字符 (2 首詩, 平均 42.0 字符/首)
1153. 越溪楊女: 84 字符 (2 首詩, 平均 42.0 字符/首)
1154. 吳子來: 84 字符 (1 首詩, 平均 84.0 字符/首)
1155. 盧絳: 84 字符 (1 首詩, 平均 84.0 字符/首)
1156. 陸堅: 83 字符 (2 首詩, 平均 41.5 字符/首)
1157. 李肱: 83 字符 (2 首詩, 平均 41.5 字符/首)
1158. 于逖: 82 字符 (1 首詩, 平均 82.0 字符/首)
1159. 劉戩: 82 字符 (1 首詩, 平均 82.0 字符/首)
1160. 河北士人: 82 字符 (2 首詩, 平均 41.0 字符/首)
1161. 任氏: 82 字符 (1 首詩, 平均 82.0 字符/首)
1162. 洛川仙女: 82 字符 (2 首詩, 平均 41.0 字符/首)
1163. 何兆: 81 字符 (3 首詩, 平均 27.0 字符/首)
1164. 符載: 81 字符 (3 首詩, 平均 27.0 字符/首)
1165. 林傑: 81 字符 (3 首詩, 平均 27.0 字符/首)
1166. 蔣挺: 80 字符 (2 首詩, 平均 40.0 字符/首)
1167. 竇威: 80 字符 (2 首詩, 平均 40.0 字符/首)
1168. 劉濟: 80 字符 (1 首詩, 平均 80.0 字符/首)
1169. 余延壽: 80 字符 (1 首詩, 平均 80.0 字符/首)
1170. 趙中虛: 80 字符 (1 首詩, 平均 80.0 字符/首)
1171. 張文恭: 80 字符 (2 首詩, 平均 40.0 字符/首)
1172. 盧溵: 80 字符 (2 首詩, 平均 40.0 字符/首)
1173. 陸扆: 80 字符 (2 首詩, 平均 40.0 字符/首)
1174. 楊達: 80 字符 (2 首詩, 平均 40.0 字符/首)
1175. 吳象之: 80 字符 (2 首詩, 平均 40.0 字符/首)
1176. 李禕: 79 字符 (1 首詩, 平均 79.0 字符/首)
1177. 高璩: 79 字符 (2 首詩, 平均 39.5 字符/首)
1178. 徐月英: 79 字符 (3 首詩, 平均 26.3 字符/首)
1179. 張敬忠: 78 字符 (3 首詩, 平均 26.0 字符/首)
1180. 陸海: 78 字符 (3 首詩, 平均 26.0 字符/首)
1181. 薛令之: 78 字符 (2 首詩, 平均 39.0 字符/首)
1182. 衛象: 78 字符 (2 首詩, 平均 39.0 字符/首)
1183. 周仲美: 78 字符 (1 首詩, 平均 78.0 字符/首)
1184. 崔鶯鶯: 78 字符 (3 首詩, 平均 26.0 字符/首)
1185. 孟昶: 76 字符 (2 首詩, 平均 38.0 字符/首)
1186. 胡雄: 76 字符 (2 首詩, 平均 38.0 字符/首)
1187. 伍彬: 76 字符 (2 首詩, 平均 38.0 字符/首)
1188. 希道: 76 字符 (1 首詩, 平均 76.0 字符/首)
1189. 故台城妓: 76 字符 (2 首詩, 平均 38.0 字符/首)
1190. 嚴含質: 76 字符 (2 首詩, 平均 38.0 字符/首)
1191. 楊虞卿: 75 字符 (2 首詩, 平均 37.5 字符/首)
1192. 李景讓: 75 字符 (2 首詩, 平均 37.5 字符/首)
1193. 李旦: 74 字符 (2 首詩, 平均 37.0 字符/首)
1194. 吳燭: 74 字符 (2 首詩, 平均 37.0 字符/首)
1195. 徐玄之: 74 字符 (1 首詩, 平均 74.0 字符/首)
1196. 朱光弼: 73 字符 (3 首詩, 平均 24.3 字符/首)
1197. 陳沆: 73 字符 (2 首詩, 平均 36.5 字符/首)
1198. 梁寶: 73 字符 (1 首詩, 平均 73.0 字符/首)
1199. 劉晃: 72 字符 (2 首詩, 平均 36.0 字符/首)
1200. 王晙: 72 字符 (2 首詩, 平均 36.0 字符/首)
1201. 崔玄童: 72 字符 (2 首詩, 平均 36.0 字符/首)
1202. 何鸞: 72 字符 (2 首詩, 平均 36.0 字符/首)
1203. 張齊賢: 72 字符 (2 首詩, 平均 36.0 字符/首)
1204. 鄭善玉: 72 字符 (2 首詩, 平均 36.0 字符/首)
1205. 祝欽明: 72 字符 (2 首詩, 平均 36.0 字符/首)
1206. 歸登: 72 字符 (2 首詩, 平均 36.0 字符/首)
1207. 杜羔: 72 字符 (2 首詩, 平均 36.0 字符/首)
1208. 賀遂亮: 72 字符 (1 首詩, 平均 72.0 字符/首)
1209. 韓思彥: 72 字符 (1 首詩, 平均 72.0 字符/首)
1210. 劉懷一: 72 字符 (1 首詩, 平均 72.0 字符/首)
1211. 李行言: 72 字符 (1 首詩, 平均 72.0 字符/首)
1212. 劉升: 72 字符 (1 首詩, 平均 72.0 字符/首)
1213. 韋抗: 72 字符 (1 首詩, 平均 72.0 字符/首)
1214. 李暠: 72 字符 (1 首詩, 平均 72.0 字符/首)
1215. 程行諶: 72 字符 (1 首詩, 平均 72.0 字符/首)
1216. 褚琇: 72 字符 (1 首詩, 平均 72.0 字符/首)
1217. 崔沔: 72 字符 (1 首詩, 平均 72.0 字符/首)
1218. 崔尚: 72 字符 (1 首詩, 平均 72.0 字符/首)
1219. 盧崇道: 72 字符 (1 首詩, 平均 72.0 字符/首)
1220. 梁升卿: 72 字符 (1 首詩, 平均 72.0 字符/首)
1221. 張巡: 72 字符 (1 首詩, 平均 72.0 字符/首)
1222. 莊若訥: 72 字符 (1 首詩, 平均 72.0 字符/首)
1223. 魏璀: 72 字符 (1 首詩, 平均 72.0 字符/首)
1224. 李曄2: 72 字符 (1 首詩, 平均 72.0 字符/首)
1225. 敬括: 72 字符 (1 首詩, 平均 72.0 字符/首)
1226. 滕珦: 72 字符 (1 首詩, 平均 72.0 字符/首)
1227. 元友讓: 72 字符 (1 首詩, 平均 72.0 字符/首)
1228. 王綽: 72 字符 (1 首詩, 平均 72.0 字符/首)
1229. 張叔良: 72 字符 (1 首詩, 平均 72.0 字符/首)
1230. 呂牧: 72 字符 (1 首詩, 平均 72.0 字符/首)
1231. 鄭孺華: 72 字符 (1 首詩, 平均 72.0 字符/首)
1232. 李竦: 72 字符 (1 首詩, 平均 72.0 字符/首)
1233. 張惟儉: 72 字符 (1 首詩, 平均 72.0 字符/首)
1234. 張莒: 72 字符 (1 首詩, 平均 72.0 字符/首)
1235. 史延: 72 字符 (1 首詩, 平均 72.0 字符/首)
1236. 韓浚: 72 字符 (1 首詩, 平均 72.0 字符/首)
1237. 鄭轅: 72 字符 (1 首詩, 平均 72.0 字符/首)
1238. 王濯: 72 字符 (1 首詩, 平均 72.0 字符/首)
1239. 獨孤綬: 72 字符 (1 首詩, 平均 72.0 字符/首)
1240. 周徹: 72 字符 (1 首詩, 平均 72.0 字符/首)
1241. 獨孤授: 72 字符 (1 首詩, 平均 72.0 字符/首)
1242. 王儲: 72 字符 (1 首詩, 平均 72.0 字符/首)
1243. 張蒙: 72 字符 (1 首詩, 平均 72.0 字符/首)
1244. 常沂: 72 字符 (1 首詩, 平均 72.0 字符/首)
1245. 張昔: 72 字符 (1 首詩, 平均 72.0 字符/首)
1246. 丁位: 72 字符 (1 首詩, 平均 72.0 字符/首)
1247. 元友直: 72 字符 (1 首詩, 平均 72.0 字符/首)
1248. 楊系: 72 字符 (1 首詩, 平均 72.0 字符/首)
1249. 崔績: 72 字符 (1 首詩, 平均 72.0 字符/首)
1250. 張季略: 72 字符 (1 首詩, 平均 72.0 字符/首)
1251. 裴達: 72 字符 (1 首詩, 平均 72.0 字符/首)
1252. 裴逵: 72 字符 (1 首詩, 平均 72.0 字符/首)
1253. 沈回: 72 字符 (1 首詩, 平均 72.0 字符/首)
1254. 吉中孚: 72 字符 (1 首詩, 平均 72.0 字符/首)
1255. 于尹躬: 72 字符 (1 首詩, 平均 72.0 字符/首)
1256. 李子卿: 72 字符 (1 首詩, 平均 72.0 字符/首)
1257. 獨孤良器: 72 字符 (1 首詩, 平均 72.0 字符/首)
1258. 何頻瑜: 72 字符 (1 首詩, 平均 72.0 字符/首)
1259. 顏粲: 72 字符 (1 首詩, 平均 72.0 字符/首)
1260. 王履貞: 72 字符 (1 首詩, 平均 72.0 字符/首)
1261. 陸複禮: 72 字符 (1 首詩, 平均 72.0 字符/首)
1262. 李正辭: 72 字符 (1 首詩, 平均 72.0 字符/首)
1263. 許堯佐: 72 字符 (1 首詩, 平均 72.0 字符/首)
1264. 李君房: 72 字符 (1 首詩, 平均 72.0 字符/首)
1265. 車緬: 72 字符 (1 首詩, 平均 72.0 字符/首)
1266. 楊於陵: 72 字符 (1 首詩, 平均 72.0 字符/首)
1267. 劉遵古: 72 字符 (1 首詩, 平均 72.0 字符/首)
1268. 韋紓: 72 字符 (1 首詩, 平均 72.0 字符/首)
1269. 樊陽源: 72 字符 (1 首詩, 平均 72.0 字符/首)
1270. 豆盧榮: 72 字符 (1 首詩, 平均 72.0 字符/首)
1271. 邵偃: 72 字符 (1 首詩, 平均 72.0 字符/首)
1272. 柳道倫: 72 字符 (1 首詩, 平均 72.0 字符/首)
1273. 陳九流: 72 字符 (1 首詩, 平均 72.0 字符/首)
1274. 夏方慶: 72 字符 (1 首詩, 平均 72.0 字符/首)
1275. 李應: 72 字符 (1 首詩, 平均 72.0 字符/首)
1276. 陳師穆: 72 字符 (1 首詩, 平均 72.0 字符/首)
1277. 李季何: 72 字符 (1 首詩, 平均 72.0 字符/首)
1278. 高弁: 72 字符 (1 首詩, 平均 72.0 字符/首)
1279. 李行敏: 72 字符 (1 首詩, 平均 72.0 字符/首)
1280. 陳諷: 72 字符 (1 首詩, 平均 72.0 字符/首)
1281. 嚴休複: 72 字符 (1 首詩, 平均 72.0 字符/首)
1282. 王損之: 72 字符 (1 首詩, 平均 72.0 字符/首)
1283. 封孟紳: 72 字符 (1 首詩, 平均 72.0 字符/首)
1284. 鄭俞: 72 字符 (1 首詩, 平均 72.0 字符/首)
1285. 吳丹: 72 字符 (1 首詩, 平均 72.0 字符/首)
1286. 王鑒: 72 字符 (1 首詩, 平均 72.0 字符/首)
1287. 杜元穎: 72 字符 (1 首詩, 平均 72.0 字符/首)
1288. 胡直鈞: 72 字符 (1 首詩, 平均 72.0 字符/首)
1289. 俞簡: 72 字符 (1 首詩, 平均 72.0 字符/首)
1290. 李君何: 72 字符 (1 首詩, 平均 72.0 字符/首)
1291. 曹著: 72 字符 (1 首詩, 平均 72.0 字符/首)
1292. 徐牧: 72 字符 (1 首詩, 平均 72.0 字符/首)
1293. 獨孤良弼: 72 字符 (1 首詩, 平均 72.0 字符/首)
1294. 羅立言: 72 字符 (1 首詩, 平均 72.0 字符/首)
1295. 獨孤申叔: 72 字符 (1 首詩, 平均 72.0 字符/首)
1296. 宋濟: 72 字符 (2 首詩, 平均 36.0 字符/首)
1297. 張儼: 72 字符 (1 首詩, 平均 72.0 字符/首)
1298. 殷堯恭: 72 字符 (1 首詩, 平均 72.0 字符/首)
1299. 浩虛舟: 72 字符 (1 首詩, 平均 72.0 字符/首)
1300. 盧景亮: 72 字符 (1 首詩, 平均 72.0 字符/首)
1301. 何儒亮: 72 字符 (1 首詩, 平均 72.0 字符/首)
1302. 李虞仲: 72 字符 (1 首詩, 平均 72.0 字符/首)
1303. 賈謨: 72 字符 (1 首詩, 平均 72.0 字符/首)
1304. 陳彥博: 72 字符 (1 首詩, 平均 72.0 字符/首)
1305. 王質: 72 字符 (1 首詩, 平均 72.0 字符/首)
1306. 潘存實: 72 字符 (1 首詩, 平均 72.0 字符/首)
1307. 獨孤鉉: 72 字符 (1 首詩, 平均 72.0 字符/首)
1308. 劉軻: 72 字符 (1 首詩, 平均 72.0 字符/首)
1309. 焦郁: 72 字符 (1 首詩, 平均 72.0 字符/首)
1310. 梁鉉: 72 字符 (1 首詩, 平均 72.0 字符/首)
1311. 趙存約: 72 字符 (1 首詩, 平均 72.0 字符/首)
1312. 竇洵直: 72 字符 (1 首詩, 平均 72.0 字符/首)
1313. 庾敬休: 72 字符 (1 首詩, 平均 72.0 字符/首)
1314. 鐘輅: 72 字符 (1 首詩, 平均 72.0 字符/首)
1315. 李衢: 72 字符 (1 首詩, 平均 72.0 字符/首)
1316. 李損之: 72 字符 (1 首詩, 平均 72.0 字符/首)
1317. 馮涯: 72 字符 (1 首詩, 平均 72.0 字符/首)
1318. 薛宜僚: 72 字符 (1 首詩, 平均 72.0 字符/首)
1319. 李體仁: 72 字符 (1 首詩, 平均 72.0 字符/首)
1320. 顧封人: 72 字符 (1 首詩, 平均 72.0 字符/首)
1321. 張禕: 72 字符 (2 首詩, 平均 36.0 字符/首)
1322. 南詔驃信: 72 字符 (1 首詩, 平均 72.0 字符/首)
1323. 朝衡: 72 字符 (1 首詩, 平均 72.0 字符/首)
1324. 張令問: 72 字符 (2 首詩, 平均 36.0 字符/首)
1325. 武翊黃: 72 字符 (1 首詩, 平均 72.0 字符/首)
1326. 韋鵬翼: 72 字符 (2 首詩, 平均 36.0 字符/首)
1327. 苗仲方: 72 字符 (1 首詩, 平均 72.0 字符/首)
1328. 李謹言: 72 字符 (1 首詩, 平均 72.0 字符/首)
1329. 楊行敏: 72 字符 (1 首詩, 平均 72.0 字符/首)
1330. 伊夢昌: 72 字符 (2 首詩, 平均 36.0 字符/首)
1331. 郭汭: 72 字符 (1 首詩, 平均 72.0 字符/首)
1332. 蔡文恭: 72 字符 (1 首詩, 平均 72.0 字符/首)
1333. 賈宗: 72 字符 (1 首詩, 平均 72.0 字符/首)
1334. 石召: 72 字符 (2 首詩, 平均 36.0 字符/首)
1335. 郭求: 72 字符 (1 首詩, 平均 72.0 字符/首)
1336. 鄭師貞: 72 字符 (1 首詩, 平均 72.0 字符/首)
1337. 陶拱: 72 字符 (1 首詩, 平均 72.0 字符/首)
1338. 朱華: 72 字符 (1 首詩, 平均 72.0 字符/首)
1339. 戴察: 72 字符 (1 首詩, 平均 72.0 字符/首)
1340. 孫顧: 72 字符 (1 首詩, 平均 72.0 字符/首)
1341. 陳璀: 72 字符 (1 首詩, 平均 72.0 字符/首)
1342. 裴杞: 72 字符 (1 首詩, 平均 72.0 字符/首)
1343. 陳祜: 72 字符 (1 首詩, 平均 72.0 字符/首)
1344. 吳秘: 72 字符 (1 首詩, 平均 72.0 字符/首)
1345. 張複元: 72 字符 (1 首詩, 平均 72.0 字符/首)
1346. 王景中: 72 字符 (1 首詩, 平均 72.0 字符/首)
1347. 朱延齡: 72 字符 (1 首詩, 平均 72.0 字符/首)
1348. 鄭蕡: 72 字符 (1 首詩, 平均 72.0 字符/首)
1349. 裴元: 72 字符 (1 首詩, 平均 72.0 字符/首)
1350. 杜周士: 72 字符 (1 首詩, 平均 72.0 字符/首)
1351. 樂伸: 72 字符 (1 首詩, 平均 72.0 字符/首)
1352. 徐至: 72 字符 (1 首詩, 平均 72.0 字符/首)
1353. 紇幹諷: 72 字符 (1 首詩, 平均 72.0 字符/首)
1354. 朱休: 72 字符 (1 首詩, 平均 72.0 字符/首)
1355. 成崿: 72 字符 (1 首詩, 平均 72.0 字符/首)
1356. 夏侯楚: 72 字符 (1 首詩, 平均 72.0 字符/首)
1357. 胡權: 72 字符 (1 首詩, 平均 72.0 字符/首)
1358. 辛宏: 72 字符 (1 首詩, 平均 72.0 字符/首)
1359. 康翊仁: 72 字符 (1 首詩, 平均 72.0 字符/首)
1360. 陳中師: 72 字符 (1 首詩, 平均 72.0 字符/首)
1361. 管雄甫: 72 字符 (1 首詩, 平均 72.0 字符/首)
1362. 呂價: 72 字符 (1 首詩, 平均 72.0 字符/首)
1363. 苑gT: 72 字符 (1 首詩, 平均 72.0 字符/首)
1364. 羅泰: 72 字符 (1 首詩, 平均 72.0 字符/首)
1365. 崔藩: 72 字符 (1 首詩, 平均 72.0 字符/首)
1366. 李勳: 72 字符 (1 首詩, 平均 72.0 字符/首)
1367. 徐元鼎: 72 字符 (1 首詩, 平均 72.0 字符/首)
1368. 呂炅: 72 字符 (1 首詩, 平均 72.0 字符/首)
1369. 劉公興: 72 字符 (1 首詩, 平均 72.0 字符/首)
1370. 石倚: 72 字符 (1 首詩, 平均 72.0 字符/首)
1371. 葉元良: 72 字符 (1 首詩, 平均 72.0 字符/首)
1372. 裴大章: 72 字符 (1 首詩, 平均 72.0 字符/首)
1373. 崔宗: 72 字符 (1 首詩, 平均 72.0 字符/首)
1374. 吳叔達: 72 字符 (1 首詩, 平均 72.0 字符/首)
1375. 孟翱: 72 字符 (1 首詩, 平均 72.0 字符/首)
1376. 袁求賢: 72 字符 (1 首詩, 平均 72.0 字符/首)
1377. 孟匡明: 72 字符 (1 首詩, 平均 72.0 字符/首)
1378. 李胄: 72 字符 (1 首詩, 平均 72.0 字符/首)
1379. 鄭述誠: 72 字符 (1 首詩, 平均 72.0 字符/首)
1380. 宋迪: 72 字符 (1 首詩, 平均 72.0 字符/首)
1381. 萬俟造: 72 字符 (1 首詩, 平均 72.0 字符/首)
1382. 鄭袞: 72 字符 (1 首詩, 平均 72.0 字符/首)
1383. 張公乂: 72 字符 (1 首詩, 平均 72.0 字符/首)
1384. 王若岩: 72 字符 (1 首詩, 平均 72.0 字符/首)
1385. 徐仁嗣: 72 字符 (1 首詩, 平均 72.0 字符/首)
1386. 盧征: 72 字符 (1 首詩, 平均 72.0 字符/首)
1387. 顧偉: 72 字符 (1 首詩, 平均 72.0 字符/首)
1388. 薛少殷: 72 字符 (1 首詩, 平均 72.0 字符/首)
1389. 張元正: 72 字符 (1 首詩, 平均 72.0 字符/首)
1390. 王霞卿: 72 字符 (2 首詩, 平均 36.0 字符/首)
1391. 竇梁賓: 72 字符 (2 首詩, 平均 36.0 字符/首)
1392. 裴羽仙: 72 字符 (1 首詩, 平均 72.0 字符/首)
1393. 慧偘: 72 字符 (2 首詩, 平均 36.0 字符/首)
1394. 懷素: 72 字符 (2 首詩, 平均 36.0 字符/首)
1395. 元孚: 72 字符 (2 首詩, 平均 36.0 字符/首)
1396. 智亮: 72 字符 (1 首詩, 平均 72.0 字符/首)
1397. 懷浚: 72 字符 (1 首詩, 平均 72.0 字符/首)
1398. 無悶: 72 字符 (2 首詩, 平均 36.0 字符/首)
1399. 亞棲: 72 字符 (2 首詩, 平均 36.0 字符/首)
1400. 張氳: 72 字符 (1 首詩, 平均 72.0 字符/首)
1401. 許學士: 72 字符 (2 首詩, 平均 36.0 字符/首)
1402. 紫微孫處士: 72 字符 (2 首詩, 平均 36.0 字符/首)
1403. 劉道昌: 72 字符 (2 首詩, 平均 36.0 字符/首)
1404. 慈恩院女仙: 72 字符 (1 首詩, 平均 72.0 字符/首)
1405. 嵩山女: 72 字符 (2 首詩, 平均 36.0 字符/首)
1406. 廣利王女: 72 字符 (1 首詩, 平均 72.0 字符/首)
1407. 龐德公: 72 字符 (2 首詩, 平均 36.0 字符/首)
1408. 孔氏: 72 字符 (1 首詩, 平均 72.0 字符/首)
1409. 張太華: 72 字符 (2 首詩, 平均 36.0 字符/首)
1410. 劉氏亡婦: 72 字符 (1 首詩, 平均 72.0 字符/首)
1411. 馬乂: 72 字符 (1 首詩, 平均 72.0 字符/首)
1412. 薛光謙: 72 字符 (1 首詩, 平均 72.0 字符/首)
1413. 於結: 71 字符 (1 首詩, 平均 71.0 字符/首)
1414. 鄭洪業: 71 字符 (1 首詩, 平均 71.0 字符/首)
1415. 朱子真: 71 字符 (2 首詩, 平均 35.5 字符/首)
1416. 唐備: 71 字符 (2 首詩, 平均 35.5 字符/首)
1417. 鄧陟: 71 字符 (1 首詩, 平均 71.0 字符/首)
1418. 竇昉: 71 字符 (1 首詩, 平均 71.0 字符/首)
1419. 李元嘉: 70 字符 (1 首詩, 平均 70.0 字符/首)
1420. 李章: 70 字符 (2 首詩, 平均 35.0 字符/首)
1421. 薛元超: 70 字符 (1 首詩, 平均 70.0 字符/首)
1422. 張楚金: 70 字符 (1 首詩, 平均 70.0 字符/首)
1423. 鄭繇: 70 字符 (2 首詩, 平均 35.0 字符/首)
1424. 張翬: 70 字符 (2 首詩, 平均 35.0 字符/首)
1425. 李休烈: 70 字符 (2 首詩, 平均 35.0 字符/首)
1426. 李收: 70 字符 (2 首詩, 平均 35.0 字符/首)
1427. 李願: 70 字符 (2 首詩, 平均 35.0 字符/首)
1428. 朱沖和: 70 字符 (2 首詩, 平均 35.0 字符/首)
1429. 楊漢公: 70 字符 (2 首詩, 平均 35.0 字符/首)
1430. 熊皦: 70 字符 (2 首詩, 平均 35.0 字符/首)
1431. 楊徽之: 70 字符 (2 首詩, 平均 35.0 字符/首)
1432. 張起: 70 字符 (2 首詩, 平均 35.0 字符/首)
1433. 方壺居士: 70 字符 (2 首詩, 平均 35.0 字符/首)
1434. 李太玄: 70 字符 (2 首詩, 平均 35.0 字符/首)
1435. 王仙仙: 70 字符 (2 首詩, 平均 35.0 字符/首)
1436. 韋檢: 70 字符 (2 首詩, 平均 35.0 字符/首)
1437. 閭丘均: 69 字符 (1 首詩, 平均 69.0 字符/首)
1438. 寇泚: 69 字符 (1 首詩, 平均 69.0 字符/首)
1439. 竇蒙: 69 字符 (1 首詩, 平均 69.0 字符/首)
1440. 古之奇: 69 字符 (1 首詩, 平均 69.0 字符/首)
1441. 張叔卿: 69 字符 (2 首詩, 平均 34.5 字符/首)
1442. 王公亮: 69 字符 (1 首詩, 平均 69.0 字符/首)
1443. 王季則: 69 字符 (1 首詩, 平均 69.0 字符/首)
1444. 紀元皋: 69 字符 (1 首詩, 平均 69.0 字符/首)
1445. 吳晃: 69 字符 (1 首詩, 平均 69.0 字符/首)
1446. 張複: 69 字符 (1 首詩, 平均 69.0 字符/首)
1447. 張勝之: 69 字符 (1 首詩, 平均 69.0 字符/首)
1448. 錢可複: 69 字符 (1 首詩, 平均 69.0 字符/首)
1449. 張鷺: 69 字符 (1 首詩, 平均 69.0 字符/首)
1450. 劉莊物: 69 字符 (1 首詩, 平均 69.0 字符/首)
1451. 劉贊: 69 字符 (2 首詩, 平均 34.5 字符/首)
1452. 羅維: 69 字符 (1 首詩, 平均 69.0 字符/首)
1453. 湯洙: 69 字符 (1 首詩, 平均 69.0 字符/首)
1454. 殷琮: 69 字符 (1 首詩, 平均 69.0 字符/首)
1455. 郭邕: 69 字符 (1 首詩, 平均 69.0 字符/首)
1456. 張欽敬: 69 字符 (1 首詩, 平均 69.0 字符/首)
1457. 叔孫玄觀: 69 字符 (1 首詩, 平均 69.0 字符/首)
1458. 王季友2: 69 字符 (1 首詩, 平均 69.0 字符/首)
1459. 濮陽瓘: 69 字符 (1 首詩, 平均 69.0 字符/首)
1460. 沈鵬: 69 字符 (1 首詩, 平均 69.0 字符/首)
1461. 侯道華: 69 字符 (1 首詩, 平均 69.0 字符/首)
1462. 魏朋妻: 69 字符 (1 首詩, 平均 69.0 字符/首)
1463. 無名鬼: 69 字符 (2 首詩, 平均 34.5 字符/首)
1464. 夏侯孜: 68 字符 (2 首詩, 平均 34.0 字符/首)
1465. 邢巨: 68 字符 (2 首詩, 平均 34.0 字符/首)
1466. 韋丹: 68 字符 (2 首詩, 平均 34.0 字符/首)
1467. 蘇郁: 68 字符 (2 首詩, 平均 34.0 字符/首)
1468. 馮袞: 68 字符 (2 首詩, 平均 34.0 字符/首)
1469. 盧群玉: 68 字符 (2 首詩, 平均 34.0 字符/首)
1470. 劉氏婦: 68 字符 (1 首詩, 平均 68.0 字符/首)
1471. 藍采和: 68 字符 (1 首詩, 平均 68.0 字符/首)
1472. 孫處玄: 67 字符 (3 首詩, 平均 22.3 字符/首)
1473. 韋式: 67 字符 (1 首詩, 平均 67.0 字符/首)
1474. 楊收: 67 字符 (3 首詩, 平均 22.3 字符/首)
1475. 安守範: 67 字符 (1 首詩, 平均 67.0 字符/首)
1476. 鄒紹先: 66 字符 (2 首詩, 平均 33.0 字符/首)
1477. 李崇嗣: 66 字符 (3 首詩, 平均 22.0 字符/首)
1478. 王嶽靈: 66 字符 (1 首詩, 平均 66.0 字符/首)
1479. 仲子陵: 66 字符 (1 首詩, 平均 66.0 字符/首)
1480. 裴澄: 66 字符 (1 首詩, 平均 66.0 字符/首)
1481. 範傳質: 66 字符 (1 首詩, 平均 66.0 字符/首)
1482. 滕白: 66 字符 (2 首詩, 平均 33.0 字符/首)
1483. 張安石: 66 字符 (2 首詩, 平均 33.0 字符/首)
1484. 林琨: 66 字符 (1 首詩, 平均 66.0 字符/首)
1485. 鄧倚: 66 字符 (1 首詩, 平均 66.0 字符/首)
1486. 南巨川: 66 字符 (1 首詩, 平均 66.0 字符/首)
1487. 丁居晦: 66 字符 (1 首詩, 平均 66.0 字符/首)
1488. 員南溟: 66 字符 (1 首詩, 平均 66.0 字符/首)
1489. 張何: 66 字符 (1 首詩, 平均 66.0 字符/首)
1490. 李景儉: 66 字符 (1 首詩, 平均 66.0 字符/首)
1491. 商山客死生: 66 字符 (1 首詩, 平均 66.0 字符/首)
1492. 鄭概: 65 字符 (2 首詩, 平均 32.5 字符/首)
1493. 範燈: 65 字符 (2 首詩, 平均 32.5 字符/首)
1494. 樊珣: 65 字符 (2 首詩, 平均 32.5 字符/首)
1495. 劉蕃: 65 字符 (2 首詩, 平均 32.5 字符/首)
1496. 何仲舉: 65 字符 (2 首詩, 平均 32.5 字符/首)
1497. 李茂複: 65 字符 (2 首詩, 平均 32.5 字符/首)
1498. 衛萬: 65 字符 (1 首詩, 平均 65.0 字符/首)
1499. 邵升: 64 字符 (1 首詩, 平均 64.0 字符/首)
1500. 楊敬述: 64 字符 (1 首詩, 平均 64.0 字符/首)
1501. 蔡希周: 64 字符 (1 首詩, 平均 64.0 字符/首)
1502. 陶峴: 64 字符 (1 首詩, 平均 64.0 字符/首)
1503. 張抃: 64 字符 (1 首詩, 平均 64.0 字符/首)
1504. 庾光先: 64 字符 (1 首詩, 平均 64.0 字符/首)
1505. 喬琳: 64 字符 (1 首詩, 平均 64.0 字符/首)
1506. 蘇源明: 64 字符 (1 首詩, 平均 64.0 字符/首)
1507. 郭受: 64 字符 (1 首詩, 平均 64.0 字符/首)
