字詞,詩人,詞頻
城南,呂溫,1
南姚,呂溫,1
姚家,呂溫,1
家浴,呂溫,1
浴後,呂溫,1
後題,呂溫,1
題贈,呂溫,1
贈主,呂溫,1
人看,呂溫,1
看渾,呂溫,1
渾中,呂溫,1
丞山,呂溫,1
山桃,呂溫,1
桃花,呂溫,1
花初,呂溫,1
初有,呂溫,1
有他,呂溫,1
他客,呂溫,1
客不,呂溫,1
不通,呂溫,1
通晚,呂溫,1
晚方,呂溫,1
方得,呂溫,1
得入,呂溫,1
入因,呂溫,1
因有,呂溫,1
有戲,呂溫,1
戲贈,呂溫,3
贈贈,呂溫,1
贈友,呂溫,1
友人,呂溫,2
人道,呂溫,1
道州,呂溫,20
州夏,呂溫,2
日郡,呂溫,1
郡內,呂溫,2
內北,呂溫,1
北橋,呂溫,1
橋新,呂溫,1
新亭,呂溫,1
亭書,呂溫,1
書懷,呂溫,2
懷贈,呂溫,1
贈何,呂溫,1
何元,呂溫,1
元二,呂溫,1
二處,呂溫,1
處士,呂溫,4
士道,呂溫,1
州弘,呂溫,1
弘道,呂溫,1
道縣,呂溫,1
縣主,呂溫,1
主簿,呂溫,1
簿知,呂溫,1
知縣,呂溫,1
縣三,呂溫,1
三年,呂溫,1
年頗,呂溫,1
頗著,呂溫,1
著廉,呂溫,1
廉慎,呂溫,1
慎秩,呂溫,1
秩滿,呂溫,1
滿縣,呂溫,1
縣闕,呂溫,1
闕申,呂溫,1
申使,呂溫,1
使請,呂溫,1
請留,呂溫,1
留將,呂溫,1
將赴,呂溫,2
赴衡,呂溫,2
衡州,呂溫,8
州題,呂溫,2
題其,呂溫,1
其廳,呂溫,1
廳事,呂溫,1
事道,呂溫,4
州將,呂溫,1
州酬,呂溫,2
酬別,呂溫,1
別江,呂溫,1
江華,呂溫,2
華毛,呂溫,1
毛令,呂溫,1
令道,呂溫,1
日早,呂溫,1
早訪,呂溫,1
訪荀,呂溫,1
荀參,呂溫,1
參軍,呂溫,1
軍林,呂溫,1
林園,呂溫,1
園敬,呂溫,1
敬酬,呂溫,3
酬見,呂溫,1
見贈,呂溫,2
贈道,呂溫,2
州敬,呂溫,2
酬何,呂溫,2
何處,呂溫,2
士懷,呂溫,1
懷郡,呂溫,1
郡樓,呂溫,1
樓月,呂溫,1
月夜,呂溫,1
夜之,呂溫,1
之作,呂溫,1
作道,呂溫,1
士書,呂溫,1
書情,呂溫,1
情見,呂溫,1
贈戲,呂溫,1
贈靈,呂溫,1
靈澈,呂溫,1
澈上,呂溫,1
上人,呂溫,2
人二,呂溫,1
二月,呂溫,1
月一,呂溫,1
一日,呂溫,1
日是,呂溫,1
是貞,呂溫,1
貞元,呂溫,2
元舊,呂溫,1
舊節,呂溫,1
節有,呂溫,1
有感,呂溫,5
感絕,呂溫,1
句寄,呂溫,1
寄黔,呂溫,1
黔南,呂溫,2
南竇,呂溫,1
三洛,呂溫,1
洛陽,呂溫,1
陽盧,呂溫,1
盧七,呂溫,1
七初,呂溫,1
初發,呂溫,1
發道,呂溫,1
州答,呂溫,1
答崔,呂溫,1
崔三,呂溫,1
三連,呂溫,1
連州,呂溫,2
題海,呂溫,1
海陽,呂溫,1
陽亭,呂溫,1
亭見,呂溫,2
見寄,呂溫,1
寄絕,呂溫,1
句答,呂溫,1
答段,呂溫,1
段秀,呂溫,1
才宗,呂溫,1
宗禮,呂溫,2
禮欲,呂溫,1
欲往,呂溫,1
往桂,呂溫,1
桂州,呂溫,1
州苦,呂溫,1
苦雨,呂溫,1
雨因,呂溫,1
因以,呂溫,1
以戲,呂溫,1
州奉,呂溫,1
奉寄,呂溫,1
寄襄,呂溫,1
襄陽,呂溫,1
陽裴,呂溫,1
裴相,呂溫,1
公望,呂溫,1
望思,呂溫,1
思台,呂溫,1
台作,呂溫,1
作孟,呂溫,1
孟冬,呂溫,1
冬蒲,呂溫,1
蒲津,呂溫,1
津關,呂溫,1
關河,呂溫,1
河亭,呂溫,1
亭作,呂溫,1
作鞏,呂溫,1
鞏路,呂溫,1
路感,呂溫,1
感懷,呂溫,1
懷題,呂溫,1
題梁,呂溫,1
梁宣,呂溫,1
宣帝,呂溫,1
帝陵,呂溫,1
陵二,呂溫,1
二首,呂溫,5
首岳,呂溫,1
岳陽,呂溫,1
陽懷,呂溫,1
懷古,呂溫,1
古道,呂溫,1
州途,呂溫,1
途中,呂溫,2
中即,呂溫,3
即事,呂溫,5
事登,呂溫,1
登少,呂溫,1
少陵,呂溫,1
陵原,呂溫,1
原望,呂溫,1
望秦,呂溫,1
秦中,呂溫,1
諸川,呂溫,1
川太,呂溫,1
太原,呂溫,1
原王,呂溫,1
王至,呂溫,1
至德,呂溫,2
德妙,呂溫,1
妙用,呂溫,1
用有,呂溫,1
有水,呂溫,1
水術,呂溫,1
術因,呂溫,1
因用,呂溫,1
用感,呂溫,1
感歎,呂溫,1
歎奉,呂溫,1
奉敕,呂溫,1
敕祭,呂溫,1
祭南,呂溫,1
南嶽,呂溫,1
嶽十,呂溫,1
十四,呂溫,2
四韻,呂溫,1
韻經,呂溫,1
經河,呂溫,1
河源,呂溫,1
源軍,呂溫,1
軍漢,呂溫,1
漢村,呂溫,1
村作,呂溫,1
作題,呂溫,1
題河,呂溫,1
河州,呂溫,1
州赤,呂溫,1
赤岸,呂溫,1
岸橋,呂溫,1
橋題,呂溫,1
題陽,呂溫,1
陽人,呂溫,1
人城,呂溫,1
城晉,呂溫,1
晉王,呂溫,1
王龍,呂溫,1
龍驤,呂溫,1
驤墓,呂溫,1
墓題,呂溫,1
題石,呂溫,1
石勒,呂溫,1
勒城,呂溫,1
城二,呂溫,1
首劉,呂溫,1
劉郎,呂溫,1
郎浦,呂溫,1
浦口,呂溫,1
口號,呂溫,3
號自,呂溫,1
自江,呂溫,1
華之,呂溫,1
之衡,呂溫,1
衡陽,呂溫,1
陽途,呂溫,1
中作,呂溫,1
作吐,呂溫,1
館送,呂溫,1
送楊,呂溫,1
事先,呂溫,1
先歸,呂溫,1
歸奉,呂溫,1
奉送,呂溫,1
送范,呂溫,1
范司,呂溫,1
司空,呂溫,1
空赴,呂溫,1
赴朔,呂溫,1
朔方,呂溫,1
方送,呂溫,1
送文,呂溫,1
文暢,呂溫,1
暢上,呂溫,1
人東,呂溫,1
東游,呂溫,1
游喜,呂溫,1
喜儉,呂溫,1
儉北,呂溫,1
北至,呂溫,1
至送,呂溫,1
送宗,呂溫,1
禮南,呂溫,1
南行,呂溫,1
行送,呂溫,1
送段,呂溫,1
段九,呂溫,1
九秀,呂溫,1
才歸,呂溫,1
歸澧,呂溫,1
澧州,呂溫,1
州衡,呂溫,1
州送,呂溫,2
送李,呂溫,1
李十,呂溫,2
一兵,呂溫,2
兵曹,呂溫,2
曹赴,呂溫,1
赴浙,呂溫,1
浙東,呂溫,1
東臨,呂溫,1
臨洮,呂溫,1
洮送,呂溫,1
送袁,呂溫,1
袁七,呂溫,1
七書,呂溫,1
書記,呂溫,1
記歸,呂溫,1
歸朝,呂溫,1
朝江,呂溫,1
江陵,呂溫,1
陵酒,呂溫,1
酒中,呂溫,1
中留,呂溫,1
留別,呂溫,1
別坐,呂溫,1
坐客,呂溫,1
客道,呂溫,1
酬送,呂溫,1
送何,呂溫,1
何山,呂溫,1
山人,呂溫,1
人之,呂溫,1
之容,呂溫,1
容州,呂溫,1
州道,呂溫,1
送戴,呂溫,1
戴簡,呂溫,1
簡處,呂溫,1
士往,呂溫,1
往賀,呂溫,1
賀州,呂溫,1
州謁,呂溫,1
謁楊,呂溫,1
楊侍,呂溫,1
侍郎,呂溫,1
郎春,呂溫,1
春日,呂溫,1
日游,呂溫,1
游郭,呂溫,1
郭駙,呂溫,1
駙馬,呂溫,1
馬大,呂溫,1
大安,呂溫,2
安亭,呂溫,1
亭子,呂溫,1
子楚,呂溫,1
楚州,呂溫,1
州追,呂溫,1
追制,呂溫,1
制後,呂溫,1
後舍,呂溫,1
弟直,呂溫,1
直長,呂溫,1
長安,呂溫,1
安縣,呂溫,1
縣失,呂溫,1
失囚,呂溫,1
囚花,呂溫,1
花下,呂溫,1
下共,呂溫,1
共飲,呂溫,1
飲衡,呂溫,1
州歲,呂溫,1
歲前,呂溫,1
前游,呂溫,1
游合,呂溫,1
合江,呂溫,2
江亭,呂溫,2
見山,呂溫,1
山櫻,呂溫,1
櫻蕊,呂溫,1
蕊未,呂溫,1
未折,呂溫,1
折因,呂溫,1
因賦,呂溫,1
賦含,呂溫,1
含彩,呂溫,1
彩吝,呂溫,1
吝驚,呂溫,1
驚春,呂溫,1
春衡,呂溫,1
州登,呂溫,1
登樓,呂溫,1
樓望,呂溫,1
望南,呂溫,1
南館,呂溫,1
館臨,呂溫,1
臨水,呂溫,1
水花,呂溫,1
花呈,呂溫,1
呈房,呂溫,1
房戴,呂溫,1
戴段,呂溫,1
段李,呂溫,1
李諸,呂溫,1
諸公,呂溫,2
公合,呂溫,1
亭檻,呂溫,1
檻前,呂溫,1
前多,呂溫,1
多高,呂溫,1
高竹,呂溫,1
竹不,呂溫,1
不見,呂溫,1
見遠,呂溫,1
遠岸,呂溫,1
岸花,呂溫,1
花客,呂溫,1
客命,呂溫,1
命翦,呂溫,1
翦之,呂溫,1
之感,呂溫,1
感而,呂溫,1
而成,呂溫,1
成詠,呂溫,1
詠道,呂溫,1
州春,呂溫,1
春遊,呂溫,1
遊歐,呂溫,1
歐陽,呂溫,1
陽家,呂溫,1
家林,呂溫,1
林亭,呂溫,1
亭衡,呂溫,1
州早,呂溫,2
早春,呂溫,2
春偶,呂溫,1
偶游,呂溫,1
游黃,呂溫,1
黃溪,呂溫,1
溪口,呂溫,1
號衡,呂溫,1
州夜,呂溫,1
夜後,呂溫,2
後把,呂溫,2
把火,呂溫,2
火看,呂溫,2
看花,呂溫,2
花留,呂溫,1
留客,呂溫,1
客夜,呂溫,1
花南,呂溫,1
南園,呂溫,1
園招,呂溫,1
招李,呂溫,1
曹不,呂溫,1
不至,呂溫,1
至呈,呂溫,1
呈座,呂溫,1
座上,呂溫,1
上諸,呂溫,1
公順,呂溫,1
順宗,呂溫,1
宗至,呂溫,1
德大,呂溫,1
大聖,呂溫,1
聖大,呂溫,1
安孝,呂溫,1
孝皇,呂溫,1
皇帝,呂溫,1
帝挽,呂溫,1
挽歌,呂溫,1
歌詞,呂溫,1
詞三,呂溫,1
三首,呂溫,1
首詠,呂溫,1
詠蜀,呂溫,1
蜀客,呂溫,1
客石,呂溫,1
石琴,呂溫,1
琴枕,呂溫,1
枕河,呂溫,1
河南,呂溫,1
南府,呂溫,1
府試,呂溫,1
試贖,呂溫,1
贖帖,呂溫,1
帖賦,呂溫,1
賦得,呂溫,2
得鄉,呂溫,1
鄉飲,呂溫,1
飲酒,呂溫,1
酒詩,呂溫,1
詩賦,呂溫,1
得失,呂溫,1
失群,呂溫,1
群鶴,呂溫,1
鶴道,呂溫,1
州南,呂溫,1
南樓,呂溫,2
樓換,呂溫,1
換柱,呂溫,1
柱道,呂溫,1
州北,呂溫,1
北池,呂溫,1
池放,呂溫,1
放鵝,呂溫,1
鵝回,呂溫,1
回風,呂溫,1
風有,呂溫,1
有懷,呂溫,1
懷蕃,呂溫,1
中答,呂溫,1
答退,呂溫,1
退渾,呂溫,1
渾詞,呂溫,1
詞二,呂溫,1
首上,呂溫,1
上官,呂溫,1
官昭,呂溫,1
昭容,呂溫,1
容書,呂溫,1
書樓,呂溫,1
樓歌,呂溫,1
歌聞,呂溫,1
聞砧,呂溫,1
砧有,呂溫,1
感早,呂溫,1
早覺,呂溫,1
覺有,呂溫,1
感冬,呂溫,1
冬日,呂溫,1
日病,呂溫,1
病中,呂溫,2
事病,呂溫,1
中自,呂溫,1
自戶,呂溫,1
戶部,呂溫,1
部員,呂溫,1
員外,呂溫,1
外郎,呂溫,1
郎轉,呂溫,1
轉司,呂溫,1
司封,呂溫,1
封久,呂溫,1
久病,呂溫,1
病初,呂溫,1
初朝,呂溫,1
朝衢,呂溫,1
衢中,呂溫,1
州城,呂溫,1
城北,呂溫,2
北樓,呂溫,1
樓觀,呂溫,1
李花,呂溫,1
花道,呂溫,1
州秋,呂溫,1
秋夜,呂溫,1
夜南,呂溫,1
樓即,呂溫,1
州觀,呂溫,1
觀野,呂溫,1
野火,呂溫,1
火衡,呂溫,1
春二,呂溫,1
首郡,呂溫,1
內書,呂溫,1
懷寄,呂溫,1
寄劉,呂溫,1
劉連,呂溫,1
州竇,呂溫,1
竇夔,呂溫,1
夔州,呂溫,1
州偶,呂溫,1
偶然,呂溫,1
然作,呂溫,1
作二,呂溫,1
首古,呂溫,1
古興,呂溫,1
興風,呂溫,1
風詠,呂溫,1
詠鏡,呂溫,1
鏡中,呂溫,1
中歎,呂溫,1
歎白,呂溫,1
白髮,呂溫,1
髮友,呂溫,1
人邀,呂溫,1
邀聽,呂溫,1
聽歌,呂溫,1
歌有,呂溫,1
感貞,呂溫,1
元十,呂溫,1
四年,呂溫,1
年旱,呂溫,1
旱甚,呂溫,1
甚見,呂溫,1
見權,呂溫,1
權門,呂溫,1
門移,呂溫,1
移芍,呂溫,1
芍藥,呂溫,1
藥花,呂溫,1
花冬,呂溫,1
冬夜,呂溫,1
夜即,呂溫,1
州郡,呂溫,1
郡齋,呂溫,1
齋臥,呂溫,1
臥疾,呂溫,1
疾寄,呂溫,1
寄東,呂溫,1
東館,呂溫,1
館諸,呂溫,1
諸賢,呂溫,1
賢讀,呂溫,1
讀小,呂溫,1
小弟,呂溫,1
弟詩,呂溫,1
詩有,呂溫,1
感因,呂溫,1
因口,呂溫,1
號以,呂溫,1
以示,呂溫,1
示之,呂溫,1
之讀,呂溫,1
讀句,呂溫,1
句踐,呂溫,1
踐傳,呂溫,1
傳道,呂溫,1
州月,呂溫,1
月歎,呂溫,1
歎風,呂溫,1
風歎,呂溫,1
歎道,呂溫,1
州感,呂溫,1
感興,呂溫,1
興和,呂溫,1
李使,呂溫,1
使君,呂溫,1
君三,呂溫,1
三郎,呂溫,1
郎早,呂溫,1
早秋,呂溫,1
秋城,呂溫,1
北亭,呂溫,1
亭宴,呂溫,1
宴崔,呂溫,1
崔司,呂溫,1
司士,呂溫,1
士因,呂溫,1
因寄,呂溫,1
寄關,呂溫,1
關中,呂溫,1
中張,呂溫,1
張評,呂溫,1
評事,呂溫,1
事題,呂溫,1
題從,呂溫,1
從叔,呂溫,1
叔園,呂溫,1
園林,呂溫,1
林送,呂溫,1
送僧,呂溫,1
僧歸,呂溫,1
歸漳,呂溫,1
漳州,呂溫,1
州嘲,呂溫,1
嘲柳,呂溫,1
柳州,呂溫,1
州柳,呂溫,1
柳子,呂溫,1
子厚,呂溫,1
厚嘲,呂溫,1
嘲黔,呂溫,1
南觀,呂溫,1
觀察,呂溫,1
察南,呂溫,1
南卓,呂溫,1
雪車,劉叉,1
車修,劉叉,1
修養,劉叉,1
養勿,劉叉,1
勿執,劉叉,1
執古,劉叉,1
古寄,劉叉,1
寄韓,劉叉,1
韓潮,劉叉,1
潮州,劉叉,1
州答,劉叉,1
答孟,劉叉,1
孟東,劉叉,2
東野,劉叉,2
野自,劉叉,1
自古,劉叉,1
古無,劉叉,1
無長,劉叉,1
長生,劉叉,1
生勸,劉叉,1
勸姚,劉叉,1
姚合,劉叉,1
合酒,劉叉,1
酒獨,劉叉,1
獨飲,劉叉,1
飲作,劉叉,1
作詩,劉叉,1
詩天,劉叉,1
天津,劉叉,1
津橋,劉叉,1
橋嘲,劉叉,1
嘲荊,劉叉,1
荊卿,劉叉,1
卿代,劉叉,1
代牛,劉叉,1
牛言,劉叉,1
言莫,劉叉,1
莫問,劉叉,1
問卜,劉叉,1
卜觀,劉叉,1
觀八,劉叉,1
八駿,劉叉,1
駿圖,劉叉,1
圖經,劉叉,1
經戰,劉叉,1
戰地,劉叉,1
地野,劉叉,1
野哭,劉叉,1
哭古,劉叉,1
古怨,劉叉,1
怨烈,劉叉,1
烈士,劉叉,1
士詠,劉叉,1
詠狂,劉叉,1
狂夫,劉叉,1
夫餓,劉叉,1
餓詠,劉叉,1
詠自,劉叉,1
自問,劉叉,1
問入,劉叉,1
入蜀,劉叉,1
蜀塞,劉叉,1
塞上,劉叉,1
上逢,劉叉,1
逢盧,劉叉,1
盧仝,劉叉,1
仝偶,劉叉,1
偶書,劉叉,1
書愛,劉叉,1
愛碣,劉叉,1
碣山,劉叉,1
山石,劉叉,1
石與,劉叉,1
與孟,劉叉,1
野姚,劉叉,1
姚秀,劉叉,1
秀才,劉叉,1
才愛,劉叉,1
愛予,劉叉,1
予小,劉叉,1
小劍,劉叉,1
劍因,劉叉,1
因贈,劉叉,1
贈老,劉叉,1
老恨,劉叉,1
七老,吉皎,1
老會,吉皎,1
會詩,吉皎,1
七老,劉真,1
老會,劉真,1
會詩,劉真,1
七老,鄭據,1
老會,鄭據,1
會詩,鄭據,1
七老,盧真,1
老會,盧真,1
會詩,盧真,1
七老,張渾,1
老會,張渾,1
會詩,張渾,1
一字,韋式,1
字至,韋式,1
至七,韋式,1
七字,韋式,1
字詩,韋式,1
詩竹,韋式,1
奉和,張彤,1
和白,張彤,1
白太,張彤,1
太守,張彤,1
守揀,張彤,1
揀橘,張彤,1
和白,周元範,1
白太,周元範,1
太守,周元範,1
守揀,周元範,1
揀貢,周元範,1
貢橘,周元範,1
橘句,周元範,1
書巫,繁知一,1
巫山,繁知一,1
山神,繁知一,1
神女,繁知一,1
女祠,繁知一,1
唐昌,嚴休複,1
昌觀,嚴休複,1
觀玉,嚴休複,1
玉蕊,嚴休複,1
蕊花,嚴休複,1
花折,嚴休複,1
折有,嚴休複,1
有仙,嚴休複,1
仙人,嚴休複,1
人游,嚴休複,1
游悵,嚴休複,1
悵然,嚴休複,1
然成,嚴休複,1
成二,嚴休複,1
二絕,嚴休複,1
江亭,盧拱,1
亭寓,盧拱,1
寓目,盧拱,1
目中,盧拱,1
中元,盧拱,1
元日,盧拱,1
日觀,盧拱,1
觀法,盧拱,1
法事,盧拱,1
事句,盧拱,1
蘇州,李諒,1
州元,李諒,2
元日,李諒,1
日郡,李諒,1
郡齋,李諒,1
齋感,李諒,1
感懷,李諒,1
懷寄,李諒,1
寄越,李諒,1
越州,李諒,1
元相,李諒,1
相公,李諒,1
公杭,李諒,1
杭州,李諒,1
州白,李諒,1
白舍,李諒,1
舍人,李諒,1
月生,劉猛,1
生苦,劉猛,1
苦雨,劉猛,1
雨曉,劉猛,1
獻盧,萬彤雲,1
盧尚,萬彤雲,1
尚書,萬彤雲,1
貢舉,王起,1
舉人,王起,1
人謁,王起,1
謁先,王起,1
先師,王起,1
師聞,王起,1
聞雅,王起,1
雅樂,王起,1
樂濁,王起,1
濁水,王起,1
水求,王起,1
求珠,王起,1
珠和,王起,1
和周,王起,1
周侍,王起,1
侍郎,王起,1
郎見,王起,1
見寄,王起,1
寄贈,王起,1
贈毛,王起,1
毛仙,王起,1
仙翁,王起,1
翁賦,王起,1
賦花,王起,1
賦得,王損之,1
得濁,王損之,1
濁水,王損之,1
水求,王損之,1
求珠,王損之,1
賦得,王炎,1
得行,王炎,1
行不,王炎,1
不由,王炎,1
由徑,王炎,1
徑葬,王炎,1
葬西,王炎,1
西施,王炎,1
施挽,王炎,1
挽歌,王炎,1
賦得,封孟紳,1
得行,封孟紳,1
行不,封孟紳,1
不由,封孟紳,1
由徑,封孟紳,1
題馬,邵楚萇,1
馬侍,邵楚萇,1
侍中,邵楚萇,1
中燧,邵楚萇,1
燧木,邵楚萇,1
木香,邵楚萇,1
香亭,邵楚萇,1
賦得,鄭俞,1
得玉,鄭俞,1
玉水,鄭俞,1
水記,鄭俞,1
記方,鄭俞,1
方流,鄭俞,1
賦得,吳丹,1
得玉,吳丹,1
玉水,吳丹,1
水記,吳丹,1
記方,吳丹,1
方流,吳丹,1
賦得,王鑒,1
得玉,王鑒,1
玉水,王鑒,1
水記,王鑒,1
記方,王鑒,1
方流,王鑒,1
賦得,陳昌言,1
得玉,陳昌言,1
玉水,陳昌言,1
水記,陳昌言,1
記方,陳昌言,1
方流,陳昌言,1
流白,陳昌言,1
白日,陳昌言,1
日麗,陳昌言,1
麗江,陳昌言,1
江皋,陳昌言,1
賦得,杜元穎,1
得玉,杜元穎,1
玉水,杜元穎,1
水記,杜元穎,1
記方,杜元穎,1
方流,杜元穎,1
太常,胡直鈞,1
常觀,胡直鈞,1
觀閱,胡直鈞,1
閱驃,胡直鈞,1
驃國,胡直鈞,1
國新,胡直鈞,1
新樂,胡直鈞,1
行不,俞簡,1
不由,俞簡,1
由徑,俞簡,1
丁巳,楊嗣複,1
巳歲,楊嗣複,1
歲八,楊嗣複,1
八月,楊嗣複,1
月祭,楊嗣複,1
祭武,楊嗣複,1
武侯,楊嗣複,1
侯祠,楊嗣複,1
祠堂,楊嗣複,1
堂因,楊嗣複,1
因題,楊嗣複,1
題臨,楊嗣複,1
臨淮,楊嗣複,1
淮公,楊嗣複,1
公舊,楊嗣複,1
舊碑,楊嗣複,1
碑儀,楊嗣複,1
儀鳳,楊嗣複,1
鳳贈,楊嗣複,1
贈毛,楊嗣複,1
毛仙,楊嗣複,1
仙翁,楊嗣複,1
翁題,楊嗣複,1
題李,楊嗣複,1
李處,楊嗣複,1
處士,楊嗣複,1
士山,楊嗣複,1
山居,楊嗣複,1
居謝,楊嗣複,1
謝寄,楊嗣複,1
寄新,楊嗣複,1
新茶,楊嗣複,1
賦得,葉季良,2
得月,葉季良,1
月照,葉季良,1
照冰,葉季良,1
冰池,葉季良,1
池賦,葉季良,1
得琢,葉季良,1
琢玉,葉季良,1
玉成,葉季良,1
成器,葉季良,1
器省,葉季良,1
省試,葉季良,1
試吳,葉季良,1
吳宮,葉季良,1
宮教,葉季良,1
教美,葉季良,1
美人,葉季良,1
人戰,葉季良,1
題曆,湛賁,1
曆山,湛賁,2
山司,湛賁,1
司徒,湛賁,1
徒右,湛賁,1
右長,湛賁,1
長史,湛賁,1
史祖,湛賁,1
祖宅,湛賁,1
宅伏,湛賁,1
伏覽,湛賁,1
覽呂,湛賁,1
呂侍,湛賁,1
侍郎,湛賁,1
郎丘,湛賁,1
丘員,湛賁,1
員外,湛賁,1
外舊,湛賁,1
舊題,湛賁,1
題十,湛賁,1
十三,湛賁,1
三代,湛賁,1
代祖,湛賁,1
祖曆,湛賁,1
山草,湛賁,1
草堂,湛賁,1
堂詩,湛賁,1
詩因,湛賁,1
因書,湛賁,1
書記,湛賁,1
記事,湛賁,1
事別,湛賁,1
別慧,湛賁,1
慧山,湛賁,1
山書,湛賁,1
書堂,湛賁,1
暮春,薛存誠,1
春自,薛存誠,1
自南,薛存誠,1
南台,薛存誠,1
台丞,薛存誠,1
丞再,薛存誠,1
再除,薛存誠,1
除給,薛存誠,1
給事,薛存誠,1
事中,薛存誠,1
中禦,薛存誠,1
禦制,薛存誠,1
制段,薛存誠,1
段太,薛存誠,1
太尉,薛存誠,1
尉碑,薛存誠,1
碑禦,薛存誠,1
禦題,薛存誠,1
題國,薛存誠,1
國子,薛存誠,1
子監,薛存誠,1
監門,薛存誠,1
門禦,薛存誠,1
禦箭,薛存誠,1
箭連,薛存誠,1
連中,薛存誠,1
中雙,薛存誠,1
雙兔,薛存誠,1
兔太,薛存誠,1
太學,薛存誠,1
學創,薛存誠,1
創置,薛存誠,1
置石,薛存誠,1
石經,薛存誠,1
經觀,薛存誠,1
觀南,薛存誠,1
南郊,薛存誠,1
郊回,薛存誠,1
回仗,薛存誠,1
仗聞,薛存誠,1
聞擊,薛存誠,1
擊壤,薛存誠,1
壤膏,薛存誠,1
膏澤,薛存誠,1
澤多,薛存誠,1
多豐,薛存誠,1
豐年,薛存誠,1
年東,薛存誠,1
東都,薛存誠,1
都父,薛存誠,1
父老,薛存誠,1
老望,薛存誠,1
望幸,薛存誠,3
幸嵩,薛存誠,1
嵩山,薛存誠,1
山望,薛存誠,1
幸華,薛存誠,1
華清,薛存誠,1
清宮,薛存誠,1
宮望,薛存誠,1
幸謁,薛存誠,1
謁見,薛存誠,1
見日,薛存誠,1
日將,薛存誠,1
將至,薛存誠,1
至雙,薛存誠,1
雙闕,薛存誠,1
南至,裴次元,1
至日,裴次元,1
日隔,裴次元,1
隔仗,裴次元,1
仗望,裴次元,1
望含,裴次元,1
含元,裴次元,1
元殿,裴次元,1
殿爐,裴次元,1
爐香,裴次元,1
香律,裴次元,1
律中,裴次元,1
中應,裴次元,1
應鐘,裴次元,1
鐘賦,裴次元,1
賦得,裴次元,1
得亞,裴次元,1
亞父,裴次元,1
父碎,裴次元,1
碎玉,裴次元,1
玉鬥,裴次元,1
鬥句,裴次元,1
並州,李宣遠,1
州路,李宣遠,1
路近,李宣遠,1
近無,李宣遠,1
無西,李宣遠,1
西耗,李宣遠,1
曲江,李君何,1
江亭,李君何,1
亭望,李君何,1
望慈,李君何,1
慈恩,李君何,1
恩寺,李君何,1
寺杏,李君何,1
杏園,李君何,1
園花,李君何,1
花發,李君何,1
除夜,周弘亮,2
夜書,周弘亮,1
書情,周弘亮,1
情曲,周弘亮,1
曲江,周弘亮,1
江亭,周弘亮,1
亭望,周弘亮,1
望慈,周弘亮,1
慈恩,周弘亮,1
恩寺,周弘亮,1
寺杏,周弘亮,1
杏園,周弘亮,1
園花,周弘亮,1
花發,周弘亮,1
發故,周弘亮,1
故鄉,周弘亮,1
鄉除,周弘亮,1
曲江,陳翥,1
江亭,陳翥,1
亭望,陳翥,1
望慈,陳翥,1
慈恩,陳翥,1
恩寺,陳翥,1
寺杏,陳翥,1
杏園,陳翥,1
園花,陳翥,1
花發,陳翥,1
發金,陳翥,1
金錢,陳翥,1
錢花,陳翥,1
曲江,曹著,1
江亭,曹著,1
亭望,曹著,1
望慈,曹著,1
慈恩,曹著,1
恩寺,曹著,1
寺杏,曹著,1
杏園,曹著,1
園花,曹著,1
花發,曹著,1
魚上,王公亮,1
上冰,王公亮,1
賦得,張仲方,1
得竹,張仲方,1
竹箭,張仲方,1
箭有,張仲方,1
有筠,張仲方,1
筠贈,張仲方,1
贈毛,張仲方,1
毛仙,張仲方,1
仙翁,張仲方,1
翁句,張仲方,1
和白,崔玄亮,1
白樂,崔玄亮,1
樂天,崔玄亮,1
天臨,崔玄亮,1
臨終,崔玄亮,1
終詩,崔玄亮,1
詩句,崔玄亮,1
省試,徐牧,1
試臨,徐牧,1
臨淵,徐牧,1
淵羡,徐牧,1
羡魚,徐牧,1
淮南,王播,1
南遊,王播,1
遊故,王播,1
故居,王播,1
居感,王播,1
感舊,王播,1
舊酬,王播,1
酬西,王播,1
西川,王播,1
川李,王播,1
李尚,王播,1
尚書,王播,1
書德,王播,1
德裕,王播,1
裕題,王播,1
題木,王播,1
木蘭,王播,1
蘭院,王播,1
院二,王播,1
二首,王播,1
上巳,獨孤良弼,1
巳接,獨孤良弼,1
接清,獨孤良弼,1
清明,獨孤良弼,1
明遊,獨孤良弼,1
遊宴,獨孤良弼,1
次潭,沈傳師,1
潭州,沈傳師,1
州酬,沈傳師,1
酬唐,沈傳師,1
唐侍,沈傳師,1
侍禦,沈傳師,1
禦姚,沈傳師,1
姚員,沈傳師,1
員外,沈傳師,1
外游,沈傳師,1
游道,沈傳師,1
道林,沈傳師,1
林嶽,沈傳師,1
嶽麓,沈傳師,1
麓寺,沈傳師,1
寺題,沈傳師,1
題示,沈傳師,1
示和,沈傳師,1
和李,沈傳師,1
李德,沈傳師,1
德裕,沈傳師,1
裕觀,沈傳師,1
觀玉,沈傳師,1
玉蕊,沈傳師,1
蕊花,沈傳師,1
花見,沈傳師,1
見懷,沈傳師,1
懷之,沈傳師,1
之作,沈傳師,1
作贈,沈傳師,1
贈毛,沈傳師,1
毛仙,沈傳師,1
仙翁,沈傳師,1
翁寄,沈傳師,1
寄大,沈傳師,1
大府,沈傳師,1
府兄,沈傳師,1
