字詞,詩人,詞頻
今列題,李紳,7
列題於,李紳,7
題於後,李紳,7
於後上,李紳,1
後上家,李紳,1
上家山,李紳,1
家山過,李紳,1
於後憶,李紳,4
後憶東,李紳,1
憶東郭,李紳,1
東郭居,李紳,1
郭居過,李紳,1
居過梅,李紳,1
後憶題,李紳,1
憶題惠,李紳,1
題惠山,李紳,1
惠山寺,李紳,1
山寺書,李紳,1
寺書堂,李紳,1
書堂過,李紳,1
堂過梅,李紳,1
後憶西,李紳,1
憶西湖,李紳,1
西湖雙,李紳,1
湖雙鸂,李紳,1
雙鸂鶒,李紳,1
鸂鶒過,李紳,1
鶒過梅,李紳,1
於後早,李紳,1
後早梅,李紳,1
早梅橋,李紳,1
梅橋過,李紳,1
橋過梅,李紳,1
於後翡,李紳,1
後翡翠,李紳,1
翡翠塢,李紳,1
翠塢過,李紳,1
塢過梅,李紳,1
後憶放,李紳,1
憶放鶴,李紳,1
放鶴過,李紳,1
鶴過吳,李紳,1
過吳門,李紳,1
吳門二,李紳,1
門二十,李紳,1
二十四,李紳,1
十四韻,李紳,1
四韻杭,李紳,1
韻杭州,李紳,1
杭州天,李紳,1
州天竺,李紳,1
天竺靈,李紳,1
竺靈隱,李紳,1
靈隱二,李紳,1
隱二寺,李紳,1
二寺頃,李紳,1
寺頃歲,李紳,1
頃歲亦,李紳,1
歲亦布,李紳,1
亦布衣,李紳,1
布衣一,李紳,1
衣一遊,李紳,1
一遊及,李紳,1
遊及赴,李紳,1
及赴鎮,李紳,1
赴鎮會,李紳,1
鎮會稽,李紳,1
會稽不,李紳,1
稽不敢,李紳,1
不敢以,李紳,1
敢以登,李紳,1
以登臨,李紳,1
登臨自,李紳,1
臨自適,李紳,1
自適竟,李紳,1
適竟不,李紳,1
竟不復,李紳,1
不復到,李紳,1
復到寺,李紳,1
到寺寺,李紳,1
寺寺多,李紳,1
寺多猿,李紳,1
多猿猱,李紳,1
猿猱謂,李紳,1
猱謂之,李紳,1
謂之孫,李紳,1
之孫團,李紳,1
孫團彌,李紳,1
團彌長,李紳,1
彌長其,李紳,1
長其類,李紳,1
其類因,李紳,1
類因追,李紳,1
因追思,李紳,1
追思為,李紳,1
思為詩,李紳,1
為詩二,李紳,1
詩二首,李紳,1
二首渡,李紳,1
首渡西,李紳,1
渡西陵,李紳,2
西陵十,李紳,1
陵十六,李紳,1
六韻新,李紳,1
韻新樓,李紳,1
新樓詩,李紳,20
樓詩二,李紳,20
詩二十,李紳,20
二十首,李紳,20
十首新,李紳,1
首新樓,李紳,1
新樓新,李紳,1
樓新樓,李紳,3
十首海,李紳,2
首海榴,李紳,1
海榴亭,李紳,1
榴亭新,李紳,1
亭新樓,李紳,3
十首望,李紳,1
首望海,李紳,1
望海亭,李紳,1
海亭新,李紳,1
十首杜,李紳,1
首杜鵑,李紳,1
杜鵑樓,李紳,1
鵑樓新,李紳,1
十首滿,李紳,1
首滿桂,李紳,1
滿桂樓,李紳,1
桂樓新,李紳,1
十首東,李紳,1
首東武,李紳,1
東武亭,李紳,1
武亭新,李紳,1
十首龍,李紳,1
首龍宮,李紳,1
龍宮寺,李紳,1
宮寺新,李紳,1
寺新樓,李紳,4
十首禹,李紳,1
首禹廟,李紳,1
禹廟新,李紳,1
廟新樓,李紳,1
十首晏,李紳,1
首晏安,李紳,1
晏安寺,李紳,1
安寺新,李紳,1
十首龜,李紳,1
首龜山,李紳,1
龜山新,李紳,1
山新樓,李紳,1
十首重,李紳,1
首重台,李紳,1
重台蓮,李紳,1
台蓮新,李紳,1
蓮新樓,李紳,1
十首橘,李紳,1
首橘園,李紳,1
橘園新,李紳,1
園新樓,李紳,1
十首寒,李紳,1
首寒林,李紳,1
寒林寺,李紳,1
林寺新,李紳,1
十首北,李紳,1
首北樓,李紳,1
北樓櫻,李紳,1
樓櫻桃,李紳,1
櫻桃花,李紳,1
桃花新,李紳,1
花新樓,李紳,1
十首城,李紳,1
首城上,李紳,1
城上薔,李紳,1
上薔薇,李紳,1
薔薇新,李紳,1
薇新樓,李紳,1
十首南,李紳,1
首南庭,李紳,1
南庭竹,李紳,1
庭竹新,李紳,1
竹新樓,李紳,1
十首琪,李紳,1
首琪樹,李紳,1
琪樹新,李紳,1
樹新樓,李紳,1
首海棠,李紳,1
海棠新,李紳,1
棠新樓,李紳,1
十首水,李紳,1
首水寺,李紳,1
水寺新,李紳,1
十首靈,李紳,1
首靈汜,李紳,1
靈汜橋,李紳,1
汜橋若,李紳,1
橋若耶,李紳,1
若耶溪,李紳,1
耶溪登,李紳,1
溪登禹,李紳,1
登禹廟,李紳,1
禹廟回,李紳,1
廟回降,李紳,1
回降雪,李紳,1
降雪五,李紳,1
雪五言,李紳,1
五言二,李紳,2
言二十,李紳,2
二十韻,李紳,2
十韻題,李紳,1
韻題法,李紳,1
題法華,李紳,1
法華寺,李紳,1
華寺五,李紳,1
寺五言,李紳,1
十韻卻,李紳,1
韻卻渡,李紳,1
卻渡西,李紳,1
西陵別,李紳,1
陵別越,李紳,1
別越中,李紳,1
越中父,李紳,1
中父老,李紳,1
父老卻,李紳,1
老卻到,李紳,1
卻到浙,李紳,1
到浙西,李紳,1
浙西蘇,李紳,1
西蘇州,李紳,1
蘇州不,李紳,1
州不住,李紳,1
不住遙,李紳,1
住遙望,李紳,1
遙望武,李紳,1
望武丘,李紳,1
武丘報,李紳,1
丘報恩,李紳,1
報恩兩,李紳,1
恩兩寺,李紳,1
兩寺回,李紳,1
寺回望,李紳,1
回望館,李紳,1
望館娃,李紳,1
館娃故,李紳,1
娃故宮,李紳,1
故宮姑,李紳,1
宮姑蘇,李紳,1
姑蘇台,李紳,1
蘇台雜,李紳,1
台雜句,李紳,1
雜句開,李紳,1
句開元,李紳,1
開元寺,李紳,1
元寺皋,李紳,1
寺皋橋,李紳,1
皋橋真,李紳,1
橋真娘,李紳,1
真娘墓,李紳,1
娘墓卻,李紳,1
墓卻望,李紳,1
卻望無,李紳,1
望無錫,李紳,1
無錫芙,李紳,1
錫芙蓉,李紳,1
芙蓉湖,李紳,1
蓉湖重,李紳,1
湖重到,李紳,1
重到惠,李紳,1
到惠山,李紳,1
惠山鑒,李紳,1
山鑒玄,李紳,1
鑒玄影,李紳,1
玄影堂,李紳,1
影堂別,李紳,1
堂別石,李紳,1
別石泉,李紳,1
石泉別,李紳,1
泉別雙,李紳,1
別雙溫,李紳,1
雙溫樹,李紳,1
溫樹重,李紳,1
樹重別,李紳,1
重別西,李紳,1
別西湖,李紳,1
西湖毗,李紳,1
湖毗陵,李紳,1
毗陵東,李紳,1
陵東山,李紳,1
東山建,李紳,1
山建元,李紳,1
建元寺,李紳,1
元寺卻,李紳,1
寺卻到,李紳,1
卻到金,李紳,1
到金陵,李紳,1
金陵登,李紳,1
陵登北,李紳,1
登北固,李紳,1
北固亭,李紳,1
固亭望,李紳,1
亭望鶴,李紳,1
望鶴林,李紳,1
鶴林寺,李紳,1
林寺宿,李紳,1
寺宿瓜,李紳,1
宿瓜州,李紳,1
瓜州入,李紳,1
州入揚,李紳,1
入揚州,李紳,1
揚州郭,李紳,1
州郭宿,李紳,1
郭宿揚,李紳,1
揚州水,李紳,1
州水館,李紳,1
水館州,李紳,1
館州中,李紳,1
州中小,李紳,1
中小飲,李紳,1
小飲便,李紳,1
飲便別,李紳,1
便別牛,李紳,1
別牛相,李紳,1
牛相卻,李紳,1
相卻過,李紳,1
卻過淮,李紳,1
過淮陰,李紳,1
淮陰吊,李紳,1
陰吊韓,李紳,1
吊韓信,李紳,1
韓信廟,李紳,1
信廟卻,李紳,1
廟卻入,李紳,1
卻入泗,李紳,1
入泗口,李紳,1
泗口重,李紳,1
口重入,李紳,1
重入洛,李紳,1
入洛陽,李紳,1
洛陽東,李紳,1
陽東門,李紳,1
東門拜,李紳,1
門拜三,李紳,1
拜三川,李紳,1
三川守,李紳,1
川守慶,李紳,1
守慶雲,李紳,1
慶雲見,李紳,3
雲見靈,李紳,1
見靈蛇,李紳,1
靈蛇見,李紳,1
蛇見少,李紳,1
見少林,李紳,1
少林寺,李紳,1
林寺拜,李紳,1
寺拜宣,李紳,1
拜宣武,李紳,1
宣武軍,李紳,1
武軍節,李紳,1
軍節度,李紳,1
節度使,李紳,1
度使到,李紳,1
使到宣,李紳,1
到宣武,李紳,1
宣武三,李紳,1
武三十,李紳,1
三十韻,李紳,1
十韻奉,李紳,1
韻奉酬,李紳,1
奉酬樂,李紳,1
酬樂天,李紳,1
樂天立,李紳,1
天立秋,李紳,1
立秋夕,李紳,1
秋夕有,李紳,1
夕有懷,李紳,1
有懷見,李紳,1
懷見寄,李紳,1
見寄山,李紳,1
寄山出,李紳,1
山出雲,李紳,1
出雲上,李紳,1
雲上党,李紳,1
上党奏,李紳,1
党奏慶,李紳,1
奏慶雲,李紳,1
雲見華,李紳,1
見華山,李紳,1
華山慶,李紳,1
山慶雲,李紳,1
雲見欲,李紳,1
見欲到,李紳,1
欲到西,李紳,1
到西陵,李紳,1
西陵寄,李紳,1
陵寄王,李紳,1
寄王行,李紳,1
王行周,李紳,1
行周華,李紳,1
周華頂,李紳,1
華頂鶯,李紳,1
頂鶯鶯,李紳,1
鶯鶯歌,李紳,1
鶯歌贈,李紳,1
歌贈毛,李紳,1
贈毛仙,李紳,1
毛仙翁,李紳,1
仙翁和,李紳,1
翁和晉,李紳,1
和晉公,李紳,1
晉公三,李紳,1
公三首,李紳,1
三首古,李紳,1
首古風,李紳,1
古風二,李紳,1
風二首,李紳,1
二首柳,李紳,1
首柳二,李紳,1
柳二首,李紳,1
二首題,李紳,1
首題白,李紳,1
題白樂,李紳,1
白樂天,李紳,1
樂天文,李紳,1
天文集,李紳,1
文集答,李紳,1
集答章,李紳,1
答章孝,李紳,2
章孝標,李紳,2
孝標朱,李紳,1
標朱槿,李紳,1
朱槿花,李紳,1
槿花至,李紳,1
花至潭,李紳,1
至潭州,李紳,1
潭州聞,李紳,1
州聞猿,李紳,1
聞猿江,李紳,1
猿江亭,李紳,1
江亭紅,李紳,1
亭紅蕉,李紳,1
紅蕉花,李紳,1
蕉花憶,李紳,1
花憶漢,李紳,1
憶漢月,李紳,1
漢月端,李紳,1
月端州,李紳,1
端州江,李紳,1
州江亭,李紳,1
江亭得,李紳,1
亭得家,李紳,1
得家書,李紳,1
家書二,李紳,1
書二首,李紳,1
二首聞,李紳,1
首聞猿,李紳,1
聞猿贈,李紳,1
猿贈韋,李紳,1
贈韋金,李紳,1
韋金吾,李紳,1
金吾長,李紳,1
吾長門,李紳,1
長門怨,李紳,1
門怨龜,李紳,1
怨龜山,李紳,1
龜山寺,李紳,1
山寺魚,李紳,1
寺魚池,李紳,1
魚池賦,李紳,1
池賦月,李紳,1
賦月句,李紳,1
月句答,李紳,1
句答章,李紳,1
過小妓,楊虞卿,1
小妓英,楊虞卿,1
妓英英,楊虞卿,1
英英墓,楊虞卿,1
英墓句,楊虞卿,1
和段相,楊汝士,2
段相公,楊汝士,2
相公登,楊汝士,1
公登武,楊汝士,1
登武擔,楊汝士,1
武擔寺,楊汝士,1
擔寺西,楊汝士,1
寺西台,楊汝士,1
西台和,楊汝士,1
台和段,楊汝士,1
相公夏,楊汝士,1
公夏登,楊汝士,1
夏登張,楊汝士,1
登張儀,楊汝士,1
張儀樓,楊汝士,1
儀樓和,楊汝士,1
樓和宗,楊汝士,1
和宗人,楊汝士,1
宗人尚,楊汝士,1
人尚書,楊汝士,1
尚書嗣,楊汝士,1
書嗣複,楊汝士,1
嗣複祠,楊汝士,1
複祠祭,楊汝士,1
祠祭武,楊汝士,1
祭武侯,楊汝士,1
武侯畢,楊汝士,1
侯畢題,楊汝士,1
畢題臨,楊汝士,1
題臨淮,楊汝士,1
臨淮公,楊汝士,1
淮公舊,楊汝士,1
公舊碑,楊汝士,1
舊碑宴,楊汝士,1
碑宴楊,楊汝士,1
宴楊僕,楊汝士,1
楊僕射,楊汝士,1
僕射新,楊汝士,1
射新昌,楊汝士,1
新昌裏,楊汝士,1
昌裏第,楊汝士,1
裏第建,楊汝士,1
第建節,楊汝士,1
建節後,楊汝士,1
節後偶,楊汝士,1
後偶作,楊汝士,1
偶作題,楊汝士,1
作題畫,楊汝士,1
題畫山,楊汝士,1
畫山水,楊汝士,1
山水賀,楊汝士,1
水賀筵,楊汝士,1
賀筵占,楊汝士,1
筵占贈,楊汝士,1
占贈營,楊汝士,1
贈營妓,楊汝士,1
營妓句,楊汝士,1
妓句戲,楊汝士,1
句戲柳,楊汝士,1
戲柳棠,楊汝士,1
賦得芙,陳至,1
得芙蓉,陳至,1
芙蓉出,陳至,1
蓉出水,陳至,1
出水薦,陳至,1
水薦冰,陳至,1
薦冰句,陳至,1
薦冰老,趙蕃,1
冰老人,趙蕃,1
老人星,趙蕃,1
賦得芙,賈謨,1
得芙蓉,賈謨,1
芙蓉出,賈謨,1
蓉出水,賈謨,1
恩賜魏,陳彥博,1
賜魏文,陳彥博,1
魏文貞,陳彥博,1
文貞公,陳彥博,1
貞公諸,陳彥博,1
公諸孫,陳彥博,1
諸孫舊,陳彥博,1
孫舊第,陳彥博,1
舊第以,陳彥博,1
第以導,陳彥博,1
以導直,陳彥博,1
導直臣,陳彥博,1
使南海,唐扶,1
南海道,唐扶,1
海道長,唐扶,1
道長沙,唐扶,1
長沙題,唐扶,1
沙題道,唐扶,1
題道林,唐扶,1
道林嶽,唐扶,1
林嶽麓,唐扶,1
嶽麓寺,唐扶,1
麓寺和,唐扶,1
寺和兵,唐扶,1
和兵部,唐扶,1
兵部鄭,唐扶,1
部鄭侍,唐扶,1
鄭侍郎,唐扶,1
侍郎省,唐扶,1
郎省中,唐扶,1
省中四,唐扶,1
中四松,唐扶,1
四松詩,唐扶,1
和兵部,陶雍,1
兵部鄭,陶雍,1
部鄭侍,陶雍,1
鄭侍郎,陶雍,1
侍郎省,陶雍,1
郎省中,陶雍,1
省中四,陶雍,1
中四松,陶雍,1
四松詩,陶雍,1
譚子池,郭周藩,1
金穀園,侯冽,1
穀園花,侯冽,1
園花發,侯冽,1
花發懷,侯冽,1
發懷古,侯冽,1
懷古花,侯冽,1
古花發,侯冽,1
花發上,侯冽,1
發上林,侯冽,1
金穀園,王質,1
穀園花,王質,1
園花發,王質,1
花發懷,王質,1
發懷古,王質,1
和太原,高銖,1
太原張,高銖,1
原張相,高銖,1
張相公,高銖,1
相公山,高銖,1
公山亭,高銖,1
山亭懷,高銖,1
亭懷古,高銖,1
坊州按,舒元輿,2
州按獄,舒元輿,2
按獄橋,舒元輿,1
獄橋山,舒元輿,1
橋山懷,舒元輿,1
山懷古,舒元輿,1
懷古坊,舒元輿,1
古坊州,舒元輿,1
按獄蘇,舒元輿,1
獄蘇氏,舒元輿,1
蘇氏莊,舒元輿,1
氏莊記,舒元輿,1
莊記室,舒元輿,1
記室二,舒元輿,1
室二賢,舒元輿,1
二賢自,舒元輿,1
賢自鄜,舒元輿,1
自鄜州,舒元輿,1
鄜州走,舒元輿,1
州走馬,舒元輿,1
走馬相,舒元輿,1
馬相訪,舒元輿,1
相訪留,舒元輿,1
訪留連,舒元輿,1
留連數,舒元輿,1
連數日,舒元輿,1
數日發,舒元輿,1
日發後,舒元輿,1
發後獨,舒元輿,1
後獨坐,舒元輿,1
獨坐寂,舒元輿,1
坐寂寞,舒元輿,1
寂寞因,舒元輿,1
寞因成,舒元輿,1
因成詩,舒元輿,1
成詩寄,舒元輿,1
詩寄之,舒元輿,1
寄之履,舒元輿,1
之履春,舒元輿,1
履春冰,舒元輿,1
春冰贈,舒元輿,1
冰贈李,舒元輿,1
贈李翱,舒元輿,1
李翱題,舒元輿,1
翱題李,舒元輿,1
題李陽,舒元輿,1
李陽冰,舒元輿,1
陽冰玉,舒元輿,1
冰玉箸,舒元輿,1
玉箸篆,舒元輿,1
箸篆詞,舒元輿,1
古鏡歌,周匡物,1
鏡歌及,周匡物,1
歌及第,周匡物,1
及第謠,周匡物,1
第謠及,周匡物,1
謠及第,周匡物,1
及第後,周匡物,1
第後謝,周匡物,1
後謝座,周匡物,1
謝座主,周匡物,1
座主自,周匡物,1
主自題,周匡物,1
自題讀,周匡物,1
題讀書,周匡物,1
讀書堂,周匡物,1
書堂應,周匡物,1
堂應舉,周匡物,1
應舉題,周匡物,1
舉題錢,周匡物,1
題錢塘,周匡物,1
錢塘公,周匡物,1
塘公館,周匡物,1
題旅櫬,廖有方,1
立春日,皇甫曙,1
春日呈,皇甫曙,1
日呈宮,皇甫曙,1
呈宮傅,皇甫曙,1
宮傅侍,皇甫曙,1
傅侍郎,皇甫曙,1
賦得玉,潘存實,1
得玉聲,潘存實,1
玉聲如,潘存實,1
聲如樂,潘存實,1
送林刺,陳去疾,1
林刺史,陳去疾,1
刺史簡,陳去疾,1
史簡言,陳去疾,1
簡言之,陳去疾,1
言之漳,陳去疾,1
之漳州,陳去疾,1
漳州憶,陳去疾,1
州憶山,陳去疾,1
憶山中,陳去疾,1
山中元,陳去疾,1
中元夕,陳去疾,1
元夕京,陳去疾,1
夕京城,陳去疾,1
京城和,陳去疾,1
城和歐,陳去疾,1
和歐陽,陳去疾,1
歐陽袞,陳去疾,1
陽袞送,陳去疾,1
袞送韓,陳去疾,1
送韓將,陳去疾,1
韓將軍,陳去疾,1
將軍之,陳去疾,1
軍之雁,陳去疾,1
之雁門,陳去疾,1
雁門賦,陳去疾,1
門賦得,陳去疾,1
賦得騏,陳去疾,1
得騏驥,陳去疾,1
騏驥長,陳去疾,1
驥長鳴,陳去疾,1
長鳴偶,陳去疾,1
鳴偶題,陳去疾,1
偶題春,陳去疾,1
題春宮,陳去疾,1
春宮曲,陳去疾,1
宮曲採,陳去疾,1
曲採蓮,陳去疾,1
採蓮曲,陳去疾,1
蓮曲踏,陳去疾,1
曲踏歌,陳去疾,1
踏歌行,陳去疾,1
歌行塞,陳去疾,1
行塞下,陳去疾,1
塞下曲,陳去疾,1
下曲送,陳去疾,1
曲送人,陳去疾,1
送人謫,陳去疾,1
人謫幽,陳去疾,1
謫幽州,陳去疾,1
幽州西,陳去疾,1
州西上,陳去疾,1
西上辭,陳去疾,1
上辭母,陳去疾,1
辭母墳,陳去疾,1
觀燈送,張蕭遠,1
燈送宮,張蕭遠,1
送宮人,張蕭遠,1
宮人入,張蕭遠,1
人入道,張蕭遠,1
入道句,張蕭遠,1
見志見,李播,1
志見美,李播,1
見美人,李播,1
美人聞,李播,1
人聞琴,李播,1
聞琴不,李播,1
琴不聽,李播,1
魚上冰,王季則,1
魚上冰,紀元皋,1
魚上冰,吳晃,1
贈柳氏,鄭還古,1
柳氏妓,鄭還古,1
氏妓吉,鄭還古,1
妓吉州,鄭還古,1
吉州道,鄭還古,1
州道中,鄭還古,1
道中望,鄭還古,1
中望思,鄭還古,1
望思台,鄭還古,1
日南長,獨孤鉉,1
南長至,獨孤鉉,1
延平天,王初,1
平天慶,王初,1
天慶觀,王初,1
慶觀送,王初,1
觀送葉,王初,1
送葉秀,王初,1
葉秀才,王初,1
秀才送,王初,1
才送王,王初,1
送王秀,王初,1
王秀才,王初,1
秀才謁,王初,1
才謁池,王初,1
謁池州,王初,1
池州吳,王初,1
州吳都,王初,1
吳都督,王初,1
都督青,王初,1
督青帝,王初,1
青帝銀,王初,1
帝銀河,王初,1
銀河書,王初,1
河書秋,王初,1
書秋自,王初,1
秋自和,王初,1
自和書,王初,1
和書秋,王初,1
書秋立,王初,1
秋立春,王初,1
立春後,王初,1
春後作,王初,1
後作梅,王初,1
作梅花,王初,1
梅花二,王初,2
花二首,王初,2
二首春,王初,1
首春日,王初,1
春日詠,王初,1
日詠梅,王初,1
詠梅花,王初,1
二首即,王初,1
首即夕,王初,1
即夕送,王初,1
夕送陳,王初,1
送陳校,王初,1
陳校勘,王初,1
校勘入,王初,1
勘入宿,王初,1
入宿即,王初,1
宿即夕,王初,1
即夕早,王初,1
夕早春,王初,1
早春詠,王初,1
春詠雪,王初,1
詠雪望,王初,1
雪望雪,王初,1
望雪雪,王初,1
雪雪霽,王初,1
雪霽舟,王初,1
霽舟次,王初,1
舟次汴,王初,1
次汴堤,王初,1
玉聲如,劉軻,1
聲如樂,劉軻,1
喜陳懿,朱晝,1
陳懿老,朱晝,1
懿老示,朱晝,1
老示新,朱晝,1
示新制,朱晝,1
新制贈,朱晝,1
制贈友,朱晝,1
贈友人,朱晝,1
友人古,朱晝,1
人古鏡,朱晝,1
古鏡賦,朱晝,1
鏡賦得,朱晝,1
賦得花,朱晝,1
得花藤,朱晝,1
花藤藥,朱晝,1
藤藥合,朱晝,1
藥合寄,朱晝,1
合寄潁,朱晝,1
寄潁陰,朱晝,1
潁陰故,朱晝,1
陰故人,朱晝,1
春色滿,滕邁,1
色滿皇,滕邁,1
滿皇州,滕邁,1
皇州楊,滕邁,1
州楊柳,滕邁,1
楊柳枝,滕邁,1
柳枝詞,滕邁,1
枝詞句,滕邁,1
留別吉,滕倪,1
別吉州,滕倪,1
吉州太,滕倪,1
州太守,滕倪,1
太守宗,滕倪,1
守宗人,滕倪,1
宗人邁,滕倪,1
人邁句,滕倪,1
久雨郊,殷堯藩,1
雨郊行,殷堯藩,1
郊行逢,殷堯藩,1
行逢社,殷堯藩,1
逢社日,殷堯藩,1
社日過,殷堯藩,1
日過友,殷堯藩,1
過友人,殷堯藩,1
友人幽,殷堯藩,1
人幽居,殷堯藩,1
幽居過,殷堯藩,1
居過雍,殷堯藩,1
過雍陶,殷堯藩,1
雍陶博,殷堯藩,1
陶博士,殷堯藩,1
博士邸,殷堯藩,1
士邸中,殷堯藩,1
邸中飲,殷堯藩,1
中飲游,殷堯藩,1
飲游王,殷堯藩,1
游王羽,殷堯藩,1
王羽士,殷堯藩,1
羽士山,殷堯藩,1
士山房,殷堯藩,1
山房署,殷堯藩,1
房署中,殷堯藩,1
署中答,殷堯藩,1
中答武,殷堯藩,1
答武功,殷堯藩,1
武功姚,殷堯藩,1
功姚合,殷堯藩,1
姚合贈,殷堯藩,1
合贈龍,殷堯藩,1
贈龍陽,殷堯藩,1
龍陽尉,殷堯藩,1
陽尉馬,殷堯藩,1
尉馬戴,殷堯藩,1
馬戴上,殷堯藩,1
戴上巳,殷堯藩,1
上巳日,殷堯藩,1
巳日贈,殷堯藩,1
日贈都,殷堯藩,1
贈都上,殷堯藩,1
都上人,殷堯藩,1
上人送,殷堯藩,1
人送沈,殷堯藩,1
送沈亞,殷堯藩,1
沈亞之,殷堯藩,1
亞之尉,殷堯藩,1
之尉南,殷堯藩,1
尉南康,殷堯藩,1
南康奉,殷堯藩,1
康奉送,殷堯藩,1
奉送劉,殷堯藩,1
送劉使,殷堯藩,1
劉使君,殷堯藩,2
使君王,殷堯藩,1
君王屋,殷堯藩,1
王屋山,殷堯藩,1
屋山隱,殷堯藩,1
山隱居,殷堯藩,1
隱居寄,殷堯藩,1
居寄許,殷堯藩,1
寄許渾,殷堯藩,2
許渾秀,殷堯藩,2
渾秀才,殷堯藩,2
秀才送,殷堯藩,2
才送客,殷堯藩,1
送客游,殷堯藩,1
客游吳,殷堯藩,1
游吳陸,殷堯藩,1
吳陸丞,殷堯藩,1
陸丞相,殷堯藩,1
丞相故,殷堯藩,1
相故宅,殷堯藩,1
故宅中,殷堯藩,1
宅中元,殷堯藩,1
中元日,殷堯藩,1
元日觀,殷堯藩,1
日觀諸,殷堯藩,1
觀諸道,殷堯藩,1
諸道士,殷堯藩,1
道士步,殷堯藩,1
士步虛,殷堯藩,1
步虛醉,殷堯藩,1
虛醉贈,殷堯藩,1
醉贈劉,殷堯藩,1
贈劉十,殷堯藩,1
劉十二,殷堯藩,1
十二早,殷堯藩,1
二早朝,殷堯藩,1
早朝帝,殷堯藩,1
朝帝京,殷堯藩,1
帝京二,殷堯藩,1
京二首,殷堯藩,1
二首宮,殷堯藩,1
首宮詞,殷堯藩,1
宮詞郊,殷堯藩,1
詞郊居,殷堯藩,1
郊居作,殷堯藩,1
居作閒,殷堯藩,1
作閒居,殷堯藩,1
閒居暮,殷堯藩,1
居暮春,殷堯藩,1
暮春述,殷堯藩,1
春述懷,殷堯藩,1
述懷端,殷堯藩,1
懷端午,殷堯藩,1
端午日,殷堯藩,1
午日九,殷堯藩,1
日九日,殷堯藩,2
九日九,殷堯藩,1
九日病,殷堯藩,1
日病起,殷堯藩,1
病起寒,殷堯藩,1
起寒夜,殷堯藩,1
寒夜喜,殷堯藩,1
夜喜雨,殷堯藩,1
喜雨春,殷堯藩,1
雨春遊,殷堯藩,1
春遊夜,殷堯藩,1
遊夜酌,殷堯藩,1
夜酌溪,殷堯藩,1
酌溪樓,殷堯藩,1
溪樓旅,殷堯藩,1
樓旅行,殷堯藩,1
旅行下,殷堯藩,1
行下第,殷堯藩,1
下第東,殷堯藩,1
第東歸,殷堯藩,1
東歸作,殷堯藩,1
歸作還,殷堯藩,1
作還京,殷堯藩,1
還京口,殷堯藩,1
京口襄,殷堯藩,1
口襄口,殷堯藩,1
襄口阻,殷堯藩,1
口阻風,殷堯藩,1
阻風潭,殷堯藩,1
風潭州,殷堯藩,1
潭州獨,殷堯藩,1
州獨步,殷堯藩,1
獨步金,殷堯藩,1
步金陵,殷堯藩,1
金陵懷,殷堯藩,1
陵懷古,殷堯藩,1
懷古登,殷堯藩,1
古登鳳,殷堯藩,1
登鳳凰,殷堯藩,1
鳳凰台,殷堯藩,1
凰台二,殷堯藩,1
台二首,殷堯藩,1
二首韓,殷堯藩,1
首韓信,殷堯藩,1
韓信廟,殷堯藩,1
信廟訪,殷堯藩,1
廟訪許,殷堯藩,1
訪許渾,殷堯藩,1
許渾李,殷堯藩,1
渾李舍,殷堯藩,1
李舍人,殷堯藩,1
舍人席,殷堯藩,1
人席上,殷堯藩,1
席上感,殷堯藩,1
上感遇,殷堯藩,1
感遇和,殷堯藩,1
遇和趙,殷堯藩,1
和趙相,殷堯藩,1
趙相公,殷堯藩,1
相公登,殷堯藩,1
公登鸛,殷堯藩,1
登鸛雀,殷堯藩,1
鸛雀樓,殷堯藩,1
雀樓冬,殷堯藩,1
樓冬至,殷堯藩,1
冬至酬,殷堯藩,1
至酬劉,殷堯藩,1
酬劉使,殷堯藩,1
使君李,殷堯藩,1
君李節,殷堯藩,1
李節度,殷堯藩,1
節度平,殷堯藩,1
度平虜,殷堯藩,1
平虜詩,殷堯藩,1
虜詩金,殷堯藩,1
詩金陵,殷堯藩,1
金陵上,殷堯藩,1
陵上李,殷堯藩,1
上李公,殷堯藩,1
李公垂,殷堯藩,1
公垂侍,殷堯藩,1
垂侍郎,殷堯藩,1
侍郎贈,殷堯藩,1
郎贈惟,殷堯藩,1
贈惟儼,殷堯藩,1
惟儼師,殷堯藩,1
儼師寄,殷堯藩,1
師寄許,殷堯藩,1
才送白,殷堯藩,1
送白舍,殷堯藩,1
白舍人,殷堯藩,1
舍人渡,殷堯藩,1
人渡江,殷堯藩,1
渡江送,殷堯藩,1
江送劉,殷堯藩,1
送劉禹,殷堯藩,1
劉禹錫,殷堯藩,1
禹錫侍,殷堯藩,1
錫侍禦,殷堯藩,1
侍禦出,殷堯藩,1
禦出刺,殷堯藩,1
出刺連,殷堯藩,1
刺連州,殷堯藩,1
連州送,殷堯藩,1
州送韋,殷堯藩,1
送韋侍,殷堯藩,1
韋侍禦,殷堯藩,1
侍禦報,殷堯藩,1
禦報使,殷堯藩,1
報使西,殷堯藩,1
使西蕃,殷堯藩,1
西蕃寒,殷堯藩,1
蕃寒食,殷堯藩,1
寒食城,殷堯藩,1
食城南,殷堯藩,1
城南即,殷堯藩,1
南即事,殷堯藩,1
即事因,殷堯藩,1
事因訪,殷堯藩,1
因訪藍,殷堯藩,1
訪藍田,殷堯藩,1
藍田韋,殷堯藩,1
田韋明,殷堯藩,1
韋明府,殷堯藩,1
明府送,殷堯藩,1
府送源,殷堯藩,1
